placekey,parent_placekey,location_name,top_category,latitude,longitude,street_address,city,region,postal_code,poi_cbg,total_visitors,rank
222-222@62k-jbc-xqz,,Speedway,Gasoline Stations,41.874003,-71.39928,250 Mineral Spring Ave,Pawtucket,RI,02860,440070151002,738,2
22d-222@62k-jbc-xt9,,Cunningham School,Elementary and Secondary Schools,41.874927,-71.400997,40 Baldwin St,Pawtucket,RI,02860,440070151002,305,3
22s-222@62k-jbc-x89,,Woodlawn Catholic Regional,Elementary and Secondary Schools,41.876578,-71.40201,61 Hope St,Pawtucket,RI,02860,440070151002,246,4
zzz-222@62k-jbc-xqz,,Santos Park,Public Parks and Beaches,41.873937,-71.398549,Santos Park,Pawtucket,RI,02860,440070151002,218,5
zzw-222@62k-jbc-z75,,Save-A-Lot,Grocery Stores,41.8739,-71.404692,479 Mineral Spring Ave,Pawtucket,RI,02860,440070151003,588,1
223-222@62k-jbc-z2k,,D's Spot,Restaurants and Other Eating Places,41.87367,-71.404075,447 Mineral Spring Ave,Pawtucket,RI,02860,440070151003,194,2
zzz-222@62k-jhx-rx5,,Lynch Ice Arena,Public Parks and Beaches,41.880673,-71.388202,Lynch Ice Arena,Pawtucket,RI,02860,440070152001,864,1
22b-222@62k-jhy-52k,,Dunkin',Restaurants and Other Eating Places,41.881313,-71.390301,205 Dexter St,Pawtucket,RI,02860,440070152001,565,2
222-222@62k-jhx-rx5,,Dennis Lynch Arena Blackstone Valley Sports Center,Other Amusement and Recreation Industries,41.880851,-71.387701,25 Andrew Ferland Way,Pawtucket,RI,02860,440070152001,339,3
225-223@62k-jhx-s5z,,Q Mart,Gasoline Stations,41.880034,-71.38424,72 Exchange St,Pawtucket,RI,02860,440070152001,315,4
22b-222@62k-jhy-4vz,,Tacos Don Nacho,Restaurants and Other Eating Places,41.880927,-71.389851,234 Barton St,Pawtucket,RI,02860,440070152001,314,5
zzw-222@62k-jhy-dgk,,Pawtucket Picture Frame,Home Furnishings Stores,41.874056,-71.385173,37 Taft St,Pawtucket,RI,02860,440070152002,1155,1
223-222@62k-jhx-rx5,,Wendy's,Restaurants and Other Eating Places,41.880574,-71.386971,120 Broad St,Pawtucket,RI,02860,440070152002,1072,2
225-223@62k-jhx-rzf,,Walgreens,Health and Personal Care Stores,41.880106,-71.38709,100 Broad St,Pawtucket,RI,02860,440070152002,1055,3
zzw-223@62k-jhy-dgk,,Hampton,Traveler Accommodation,41.87395,-71.386255,2 George St,Pawtucket,RI,02860,440070152002,775,4
225-223@62k-jhy-d35,,Kaplan Jonathan D Optmtrst,Health and Personal Care Stores,41.878269,-71.387625,2 Dexter St,Pawtucket,RI,02860,440070152002,534,5
223-222@62k-jcv-cyv,,Tacontento,Restaurants and Other Eating Places,41.892099,-71.372711,712 Broadway,Pawtucket,RI,02860,440070153001,336,1
222-222@62k-jcv-g8v,,Steingold Volvo,Automobile Dealers,41.894076,-71.371924,766 Broadway,Pawtucket,RI,02861,440070153001,229,2
226-222@62k-jcv-gc5,,Polonia Market,Grocery Stores,41.892922,-71.372362,736 Broadway,Pawtucket,RI,02861,440070153001,159,3
22m-222@62k-jcv-f75,,The Children's Workshop,Child Day Care Services,41.890555,-71.375992,178 East St,Pawtucket,RI,02860,440070153001,87,4
227-222@62k-jcv-cyv,,Richie Buys Homes,Nursing Care Facilities (Skilled Nursing Facilities),41.892483,-71.373102,40 Amey St,Pawtucket,RI,02860,440070153001,46,5
228-222@62k-jcv-f2k,,Dunkin',Restaurants and Other Eating Places,41.890029,-71.378252,109 East St,Pawtucket,RI,02860,440070153002,1411,1
228-223@62k-jhy-m8v,,Bk House of Cigars,Other Miscellaneous Store Retailers,41.888167,-71.374928,530 Broadway,Pawtucket,RI,02860,440070153002,607,2
22g-222@62k-jhy-mc5,,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.887378,-71.375218,502 Broadway,Pawtucket,RI,02860,440070153002,495,3
227-222@62k-jhy-j35,,Warren Tire,"Automotive Parts, Accessories, and Tire Stores",41.885128,-71.376407,420 Broadway,Pawtucket,RI,02860,440070153002,317,4
229-222@62k-jhy-ygk,,Rhode Island Antiques Mall,Used Merchandise Stores,41.888363,-71.377704,345 Fountain St,Pawtucket,RI,02860,440070153002,289,5
224-222@62k-jhy-kmk,,A Little Bit of Everything,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.886186,-71.368713,340 Cottage St,Pawtucket,RI,02860,440070154001,345,1
22r-222@62k-jcv-ch5,,Rainbow Creations,Other Miscellaneous Store Retailers,41.891271,-71.372739,665 Broadway,Pawtucket,RI,02860,440070154001,341,2
22h-222@62k-jhy-k75,,Tunstall Americas,Home Health Care Services,41.887417,-71.371488,100 Freight St,Pawtucket,RI,02860,440070154001,263,3
238-222@62k-jhy-k4v,,Fine Food,Grocery Stores,41.889025,-71.372363,175 Sabin St,Pawtucket,RI,02860,440070154001,207,4
zzw-223@62k-jhy-kxq,,O'Reilly Auto Parts,"Automotive Parts, Accessories, and Tire Stores",41.886341,-71.367924,350 Cottage St,Pawtucket,RI,02860,440070154001,146,5
22m-222@62k-jhy-mkz,,Matos Bakery,Bakeries and Tortilla Manufacturing,41.888812,-71.373927,569 Broadway,Pawtucket,RI,02860,440070154002,417,1
zzy-223@62k-jhy-j35,,Dunkin',Restaurants and Other Eating Places,41.884889,-71.375699,421 Broadway,Pawtucket,RI,02860,440070154002,336,2
zzw-222@62k-jhy-hh5,,Scotties Auto Sales,Automobile Dealers,41.884686,-71.37152,262 Central Ave,Pawtucket,RI,02860,440070154002,303,3
24h-222@62k-jhy-j35,,Dunkin',Restaurants and Other Eating Places,41.884889,-71.375699,421 Broadway,Pawtucket,RI,02860,440070154002,169,4
224-222@62k-jhy-gkz,,Immanuel Baptist Church,Religious Organizations,41.885084,-71.373907,71 Greene St,Pawtucket,RI,02860,440070154002,161,5
229-222@62k-jcv-q9f,,Straight Up Kicking Sport Karate Center,Other Schools and Instruction,41.896177,-71.355066,1600 Newport Ave,Pawtucket,RI,02861,440070155001,85,1
225-222@62k-jcv-sbk,,RoseBud Florist,Florists,41.892648,-71.357493,350 Benefit St,Pawtucket,RI,02861,440070155002,241,1
22b-222@62k-jct-yvz,,Don's Luncheonette & Breakfast,Restaurants and Other Eating Places,41.892476,-71.363904,169 Benefit St,Pawtucket,RI,02861,440070155002,194,2
225-222@62k-jct-yvz,,Cafe Ordway,Drinking Places (Alcoholic Beverages),41.891897,-71.363849,3 Ordway St,Pawtucket,RI,02861,440070155002,128,3
227-222@62k-jcv-3yv,,Painting and Home Services,Automotive Repair and Maintenance,41.892153,-71.357999,638 Cottage St,Pawtucket,RI,02861,440070155002,11,4
22d-222@62k-jcv-3yv,,Wave Federal Credit Union,Depository Credit Intermediation,41.892229,-71.357863,341 Benefit St,Pawtucket,RI,02861,440070155002,,5
zzw-222@62k-jcv-2kz,,Cottage Plaza,Shopping Center,41.887584,-71.367466,380 Cottage St,Pawtucket,RI,02861,440070155003,2433,1
223-223@62k-jcv-2hq,zzw-222@62k-jcv-2kz,Stop & Shop,Grocery Stores,41.88838,-71.367212,368 Cottage St # 398,Pawtucket,RI,02861,440070155003,2054,2
zzw-222@62k-jhy-kxq,,Wendy's,Restaurants and Other Eating Places,41.886962,-71.367475,368 Cottage St,Pawtucket,RI,02861,440070155003,1086,3
zzw-222@62k-jhy-k9f,zzw-222@62k-jcv-2kz,Dunkin',Restaurants and Other Eating Places,41.888882,-71.368713,372 Cottage St,Pawtucket,RI,02861,440070155003,485,4
zzz-222@62k-jcv-ct9,,John Street Playground,Other Amusement and Recreation Industries,41.892015,-71.371306,John Street Playground,Pawtucket,RI,02861,440070155003,230,5
226-222@62k-jcv-gkz,,Super Dragon,Restaurants and Other Eating Places,41.894665,-71.370917,805 Broadway,Pawtucket,RI,02861,440070155004,185,1
zzz-222@62k-jcv-49z,,Edward Warnock Memorial Field,Other Amusement and Recreation Industries,41.894063,-71.365688,Edward Warnock Memorial Field,Pawtucket,RI,02861,440070155004,173,2
222-222@62k-jcv-gc5,,Shannon's Place,Restaurants and Other Eating Places,41.892828,-71.371909,737 Broadway,Pawtucket,RI,02861,440070155004,157,3
22f-222@62k-jcv-gc5,,Celtic Pub,Drinking Places (Alcoholic Beverages),41.89317,-71.371665,755 Broadway,Pawtucket,RI,02861,440070155004,113,4
zzy-222@62k-jcv-4d9,,ACCU Reference Medical Lab,Medical and Diagnostic Laboratories,41.892613,-71.365986,131 Benefit St,Pawtucket,RI,02861,440070155004,51,5
223-222@62k-jhv-zfz,,Shell Oil,Gasoline Stations,41.891905,-71.354478,1414 Newport Ave,Pawtucket,RI,02861,440070156001,1389,1
22d-222@62k-jcv-r6k,,Dot's Dairy Bar,Restaurants and Other Eating Places,41.893526,-71.354284,1476 Newport Ave,Pawtucket,RI,02861,440070156001,312,2
22f-222@62k-jcv-r49,,Sunoco,Gasoline Stations,41.893787,-71.354323,1514 Newport Ave,Pawtucket,RI,02861,440070156001,261,3
22h-222@62k-jcv-435,,Designer Garage Doors,"Foundation, Structure, and Building Exterior Contractors",41.890633,-71.35747,94 Harris St,Pawtucket,RI,02861,440070156001,163,4
22j-222@62k-jcv-3yv,,Simon's Bath Showroom,Home Furnishings Stores,41.891458,-71.357826,19 Slade St,Pawtucket,RI,02861,440070156001,134,5
22m-222@62k-jhv-wx5,,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.887706,-71.356292,700 Central Ave,Pawtucket,RI,02861,440070156002,766,1
222-222@62k-jhv-vfz,,Pizza Hut,Restaurants and Other Eating Places,41.888116,-71.354694,1242 Newport Ave,Pawtucket,RI,02861,440070156002,271,2
224-222@62k-jhv-vfz,,Liberty Lunch,Restaurants and Other Eating Places,41.887938,-71.354882,732 Central Ave,Pawtucket,RI,02861,440070156002,196,3
22q-222@62k-jhv-vcq,,Russell S Chin DDS,Offices of Dentists,41.889184,-71.354347,1288 Newport Ave,Pawtucket,RI,02861,440070156002,97,4
222-222@62k-jhv-wx5,,Allstate Insurance,"Agencies, Brokerages, and Other Insurance Related Activities",41.88784,-71.355421,720 Central Ave,Pawtucket,RI,02861,440070156002,,5
zzw-222@62k-jhv-8d9,,Walgreens,Health and Personal Care Stores,41.886406,-71.366207,385 Cottage St,Pawtucket,RI,02861,440070156003,726,1
22j-222@62k-jhv-73q,,Li'l General Stores,Grocery Stores,41.886537,-71.361626,556 Central Ave,Pawtucket,RI,02861,440070156003,295,2
zzw-222@62k-jhv-73q,,Artescape,Shoe Stores,41.886531,-71.360779,580 Central Ave,Pawtucket,RI,02861,440070156003,271,3
224-222@62k-jhv-87q,,NAPA Auto Parts,"Automotive Parts, Accessories, and Tire Stores",41.885739,-71.364448,462 Central Ave,Pawtucket,RI,02861,440070156003,223,4
228-223@62k-jhv-7dv,,Darlington Market,Grocery Stores,41.886957,-71.359534,614 Central Ave,Pawtucket,RI,02861,440070156003,202,5
zzw-222@62k-p4t-hyv,,Gyms Direct Usa,"Sporting Goods, Hobby, and Musical Instrument Stores",41.891908,-71.340355,1110 Central Ave,Pawtucket,RI,02861,440070157001,81,1
222-222@62k-p4t-j35,,Pawtucket Credit Union,Depository Credit Intermediation,41.89099,-71.340805,1200 Central Ave,Pawtucket,RI,02861,440070157001,20,2
22b-222@62k-jhv-zfz,,Tigger's Restaurant,Restaurants and Other Eating Places,41.892022,-71.353892,429 Benefit St,Pawtucket,RI,02861,440070157002,364,1
226-222@62k-jhv-xyv,,U Save,Gasoline Stations,41.891911,-71.352531,469 Benefit St,Pawtucket,RI,02861,440070157002,302,2
224-223@62k-p4t-k4v,,579 Benefit Street Restaurant,Restaurants and Other Eating Places,41.891633,-71.348149,579 Benefit St,Pawtucket,RI,02861,440070157002,202,3
22h-223@62k-jhv-zfz,,Hobby Haven,"Sporting Goods, Hobby, and Musical Instrument Stores",41.891893,-71.353405,435 Benefit St,Pawtucket,RI,02861,440070157002,185,4
224-222@62k-p4t-k4v,,East Side Checker Club,Restaurants and Other Eating Places,41.891647,-71.348079,579 Benefit St,Pawtucket,RI,02861,440070157002,152,5
zzw-223@62k-jhv-y9z,,Osaka,Restaurants and Other Eating Places,41.892092,-71.35054,514 Benefit St,Pawtucket,RI,02861,440070157003,179,1
228-222@62k-p4t-kfz,,Flora S Curtis School,Elementary and Secondary Schools,41.892295,-71.347352,582 Benefit St,Pawtucket,RI,02861,440070157003,128,2
22k-223@62k-p4t-h3q,,East Coast Collision,Automotive Repair and Maintenance,41.89242,-71.344536,24 Rice St,Attleboro,RI,02703,440070157003,38,3
22k-222@62k-p4t-h3q,,Sterry Street Towing & Auto Transport,Support Activities for Road Transportation,41.892404,-71.344548,24 Rice St,Attleboro,RI,02703,440070157003,27,4
224-222@62k-jhv-zfz,,Monro,Automotive Repair and Maintenance,41.892406,-71.353691,1427 Newport Ave,Pawtucket,RI,02861,440070157003,,5
228-222@62k-jcv-rff,,Spumoni's,Restaurants and Other Eating Places,41.894861,-71.35381,1537 Newport Ave,Pawtucket,RI,02861,440070157004,920,1
228-222@62k-jcv-r6k,,Natalie's Pizza,Restaurants and Other Eating Places,41.893458,-71.353782,1479 Newport Ave,Pawtucket,RI,02861,440070157004,335,2
222-222@62k-jcv-r49,,Honey Dew Donuts,Bakeries and Tortilla Manufacturing,41.894213,-71.353786,1515 Newport Ave,Pawtucket,RI,02861,440070157004,279,3
22c-222@62k-jcv-qpv,,New England Gold & Silver Jewelers,"Jewelry, Luggage, and Leather Goods Stores",41.895525,-71.353978,1571 Newport Ave,Pawtucket,RI,02861,440070157004,275,4
22j-223@62k-jcv-qpv,,Jane Arden Candies,Specialty Food Stores,41.896619,-71.353252,20 Mill St,Pawtucket,RI,02861,440070157004,132,5
zzz-222@62k-jhv-jgk,,Tomlinson Complex,Public Parks and Beaches,41.885758,-71.344778,Tomlinson Complex,Pawtucket,RI,02861,440070158001,940,1
224-222@62k-p4t-hqz,,Dunkin',Restaurants and Other Eating Places,41.890348,-71.341378,1113 Central Ave,Pawtucket,RI,02861,440070158001,703,2
zzw-222@62k-jhv-td9,,Ten Mile River,Public Parks and Beaches,41.881622,-71.342456,Ten Mile River,Pawtucket,RI,02861,440070158001,125,3
zzw-222@62k-jhv-swk,,Ten Mile River Bikeway,Public Parks and Beaches,41.880481,-71.342528,Ten Mile River,Pawtucket,RI,02861,440070158001,57,4
zzw-222@62k-jhv-j5f,,Notre Dame Cemetery,Death Care Services,41.884922,-71.345982,359 Daggett Ave,Pawtucket,RI,02861,440070158001,48,5
222-222@62k-jht-t9z,,CVS,Health and Personal Care Stores,41.878681,-71.353943,835 Newport Ave,Pawtucket,RI,02861,440070158002,1161,1
229-222@62k-jht-skf,,Town Mart,Grocery Stores,41.880006,-71.353934,885 Newport Ave,Pawtucket,RI,02861,440070158002,266,2
22s-222@62k-jht-t5f,,Sullivan's Publick House,Drinking Places (Alcoholic Beverages),41.878293,-71.35224,572 Armistice Blvd,Pawtucket,RI,02861,440070158002,200,3
224-222@62k-jht-rhq,,Smith Insurance Group,"Agencies, Brokerages, and Other Insurance Related Activities",41.877476,-71.348235,664 Armistice Blvd,Pawtucket,RI,02861,440070158002,64,4
zzw-222@62k-jht-t5f,,Dental Solutions,Offices of Dentists,41.878422,-71.352888,556 Armistice Blvd,Pawtucket,RI,02861,440070158002,43,5
zzw-222@62k-jht-vs5,,Hasbro,"Sporting Goods, Hobby, and Musical Instrument Stores",41.883409,-71.353176,1027 Newport Ave,Pawtucket,RI,02861,440070158003,280,1
229-222@62k-jht-tqf,,Dance Attitudes,Other Amusement and Recreation Industries,41.882677,-71.349877,95 Grand Ave Fl 2,Pawtucket,RI,02861,440070158003,224,2
223-222@62k-jht-vvf,,Potter Burns School,Elementary and Secondary Schools,41.881875,-71.353413,973 Newport Ave,Pawtucket,RI,02861,440070158003,165,3
22m-222@62k-jhv-xkf,,The Flower Shoppe,Florists,41.885603,-71.353876,1 Hanover Ave,Pawtucket,RI,02861,440070158004,110,1
zzw-222@62k-jhv-v75,,St Cecilia School,Elementary and Secondary Schools,41.887926,-71.353231,755 Central Ave,Pawtucket,RI,02861,440070158005,128,1
zzw-222@62k-jhv-yn5,,California Taco Shop,Restaurants and Other Eating Places,41.888929,-71.349371,877 Central Ave,Pawtucket,RI,02861,440070158005,116,2
22s-222@62k-jhv-wc5,,The Heritage Restaurant Tap Bar & Grill,Restaurants and Other Eating Places,41.886925,-71.351796,266 Grand Ave,Pawtucket,RI,02861,440070158005,101,3
224-222@62k-jhv-vmk,,Minuteman Press,Printing and Related Support Activities,41.888272,-71.351965,805 Central Ave,Pawtucket,RI,02861,440070158005,100,4
224-222@62k-jhv-yn5,,Tessier's General Store,Building Material and Supplies Dealers,41.888558,-71.350929,837 Central Ave,Pawtucket,RI,02861,440070158005,91,5
223-222@62k-jhv-vfz,,Howell Smith Druggist,Health and Personal Care Stores,41.887662,-71.354424,749 Central Ave,Pawtucket,RI,02861,440070159001,292,1
222-222@62k-jhv-8n5,,Teknor Apex,Shoe Stores,41.885566,-71.36236,505 Central Ave,Pawtucket,RI,02861,440070159001,277,2
226-222@62k-jhv-789,,Vets Bar,Drinking Places (Alcoholic Beverages),41.886633,-71.358977,623 Central Ave,Pawtucket,RI,02861,440070159001,185,3
22j-222@62k-jhv-wkz,,Central Ave Bakery,Bakeries and Tortilla Manufacturing,41.886969,-71.356751,679 Central Ave,Pawtucket,RI,02861,440070159001,176,4
226-222@62k-jhv-wkz,,Li Lai Wok,Restaurants and Other Eating Places,41.886885,-71.357657,655 Central Ave,Pawtucket,RI,02861,440070159001,124,5
225-222@62k-jht-sh5,,Goff Junior High,Elementary and Secondary Schools,41.881538,-71.35461,974 Newport Ave,Pawtucket,RI,02861,440070159002,274,1
233-222@62k-jht-s89,,Great Taste,Restaurants and Other Eating Places,41.879227,-71.354513,856 Newport Ave,Pawtucket,RI,02861,440070159002,217,2
22y-224@62k-jht-s89,,Notes Coffee,Drinking Places (Alcoholic Beverages),41.878795,-71.355,508 Armistice Blvd,Pawtucket,RI,02861,440070159002,167,3
zzw-222@62k-jht-s89,,El Cafetal Cafe,Restaurants and Other Eating Places,41.878826,-71.354506,832 Newport Ave,Pawtucket,RI,02861,440070159002,152,4
222-222@62k-jht-sdv,,Nationwide Agent Matthew Andrews,"Agencies, Brokerages, and Other Insurance Related Activities",41.879266,-71.357178,450 Armistice Blvd,Pawtucket,RI,02861,440070159002,109,5
227-222@62k-jhv-4y9,,Kica Eglantina DMD,Offices of Dentists,41.87982,-71.360146,388 Armistice Blvd,Pawtucket,RI,02861,440070159003,188,1
zzw-222@62k-jhy-kzz,,White Ash Cigar Lounge,Other Miscellaneous Store Retailers,41.885159,-71.36666,413 Central Ave,Pawtucket,RI,02861,440070159004,381,1
226-222@62k-jhv-8gk,,Fisher Auto Parts,"Automotive Parts, Accessories, and Tire Stores",41.885107,-71.365368,437 Central Ave,Pawtucket,RI,02861,440070159004,270,2
224-222@62k-jhv-6p9,,Paine's Texaco Serv Sta,Gasoline Stations,41.880373,-71.362397,344 Armistice Blvd,Pawtucket,RI,02861,440070159004,227,3
222-222@62k-jhv-6p9,,Darlington Liquors,"Beer, Wine, and Liquor Stores",41.880281,-71.361993,346 Armistice Blvd,Pawtucket,RI,02861,440070159004,144,4
224-222@62k-jhv-4qf,,The German American Cultural Society,Other Amusement and Recreation Industries,41.88259,-71.360789,78 Carter Ave,Pawtucket,RI,02861,440070159004,141,5
222-222@62k-jhx-ty9,,Metro by T Mobile Authorized Dealer,Electronics and Appliance Stores,41.880073,-71.378987,214 Broadway,Pawtucket,RI,02860,440070160001,264,1
224-222@62k-jhx-t5f,,Motion Center Yoga Collective,Other Amusement and Recreation Industries,41.882254,-71.378713,84 Fountain St,Pawtucket,RI,02860,440070160001,191,2
zzw-223@62k-jhy-xt9,,A 1 Copier Sales Service & Supplies,"Office Supplies, Stationery, and Gift Stores",41.890292,-71.379727,76 East St,Pawtucket,RI,02860,440070160001,174,3
zzw-223@62k-jhx-qvf,,Goff Lots,Public Parks and Beaches,41.880166,-71.38063,Goff Lots,Pawtucket,RI,02860,440070160001,154,4
222-222@62k-jhx-rc5,,Living Hope Assembly Of God,Religious Organizations,41.877324,-71.380662,100 Broadway,Pawtucket,RI,02860,440070160001,125,5
zzy-222@62k-jhy-rp9,,Walnut Hill Cemetery,Death Care Services,41.881118,-71.368732,200 Armistice Blvd,Pawtucket,RI,02860,440070160002,377,1
222-222@62k-jhy-r6k,,Coppola Medical Associates,Offices of Physicians,41.880193,-71.368896,174 Armistice Blvd,Pawtucket,RI,02860,440070160002,109,2
zzy-222@62k-jhy-hbk,,Oak Grove Cemetery,Death Care Services,41.884056,-71.368978,Central Avenue And North Bend Street,Pawtucket,RI,02860,440070160002,74,3
222-222@62k-jhy-skf,,Acu Garden Acupuncture,Offices of Other Health Practitioners,41.879334,-71.372641,110 Armistice Blvd,Pawtucket,RI,02860,440070160002,26,4
222-225@62k-jhy-skf,,United Paths,Offices of Other Health Practitioners,41.879322,-71.372614,110 Armistice Blvd,Pawtucket,RI,02860,440070160002,26,5
zzy-222@62k-jhy-sh5,,Ligafrica,"Sporting Goods, Hobby, and Musical Instrument Stores",41.879821,-71.372885,180 Spring St,Pawtucket,RI,02860,440070160003,276,1
22k-222@62k-jhy-jd9,,Silver Mart,Grocery Stores,41.882357,-71.374489,170 Cottage St,Pawtucket,RI,02860,440070160003,268,2
224-222@62k-jhx-td9,,Fountain Street Grille LeFoyer,Restaurants and Other Eating Places,41.883685,-71.377779,151 Fountain St,Pawtucket,RI,02860,440070160003,247,3
22n-222@62k-jhy-hqz,,Broadway Market,Grocery Stores,41.884362,-71.376217,399 Broadway,Pawtucket,RI,02860,440070160003,236,4
229-222@62k-jhy-hqz,,Gee's Liquors,"Beer, Wine, and Liquor Stores",41.884491,-71.376584,400 Broadway,Pawtucket,RI,02860,440070160003,165,5
225-222@62k-jhy-975,,Dunkin',Restaurants and Other Eating Places,41.873676,-71.391034,105 Cedar St,Pawtucket,RI,02860,440070161001,747,1
225-222@62k-jhy-b8v,,Shell Oil,Gasoline Stations,41.873764,-71.389238,71 Cedar St,Pawtucket,RI,02860,440070161001,694,2
226-222@62k-jhy-975,,Burger King,Restaurants and Other Eating Places,41.873767,-71.390199,91 Cedar St,Pawtucket,RI,02860,440070161001,572,3
zzw-222@62k-jhy-b8v,,Sunoco,Gasoline Stations,41.873738,-71.388061,35 Cedar St,Pawtucket,RI,02860,440070161001,505,4
22f-222@62k-jhy-btv,,Oliveira's Liquor Store,"Beer, Wine, and Liquor Stores",41.87435,-71.392739,610 Main St,Pawtucket,RI,02860,440070161001,280,5
zzw-222@62k-jhx-y5f,,Shark Lounge,Restaurants and Other Eating Places,41.872389,-71.386031,9 Grace St,Pawtucket,RI,02860,440070161002,364,1
227-223@62k-jhy-b6k,,The Scholar Center,Other Schools and Instruction,41.872142,-71.387133,225 East Ave,Pawtucket,RI,02860,440070161002,85,2
228-222@62k-jhy-b6k,,Petit Bakery,Bakeries and Tortilla Manufacturing,41.87207,-71.386612,234 East Ave,Pawtucket,RI,02860,440070161002,71,3
zzw-222@62k-jhy-b6k,,Downeast Coffee Roasters,Restaurants and Other Eating Places,41.871462,-71.387082,259 East Ave,Pawtucket,RI,02860,440070161002,68,4
227-222@62k-jhy-b6k,,Pawtucket Electrolysis Center,Personal Care Services,41.872132,-71.387135,225 East Ave,Pawtucket,RI,02860,440070161002,59,5
zzw-222@62k-jhr-z9f,,Frontstreet Fabrics,"Sporting Goods, Hobby, and Musical Instrument Stores",41.869667,-71.393431,45 Washington St,Pawtucket,RI,02860,440070161003,261,1
226-222@62k-jhr-y9z,,Rosa's Kitchen,Grocery Stores,41.870603,-71.396222,757 Main St,Pawtucket,RI,02860,440070161003,259,2
22g-222@62k-jhr-yn5,,Chengdu Taste,Restaurants and Other Eating Places,41.87189,-71.395222,701 Main St,Pawtucket,RI,02860,440070161003,227,3
zzw-222@62k-jhr-vvf,,U-Haul,Automotive Equipment Rental and Leasing,41.868585,-71.399968,125 Newell Ave,Pawtucket,RI,02860,440070161003,185,4
227-222@62k-jhr-vzz,,Joe Baptista Anchor Financial Mortgage,Activities Related to Credit Intermediation,41.869117,-71.3984,1 Lonsdale Ave,Pawtucket,RI,02860,440070161003,145,5
22b-222@62k-jhr-yd9,,Caprichos Antioquenos Restaurant & Bakery,Restaurants and Other Eating Places,41.872899,-71.398378,173 Lonsdale Ave,Pawtucket,RI,02860,440070161004,599,1
22j-222@62k-jhy-bff,,Tugas Restaurant and Catering,Restaurants and Other Eating Places,41.874889,-71.394414,110 Mineral Spring Ave,Pawtucket,RI,02860,440070161004,301,2
227-223@62k-jhr-yd9,,Mobil,Gasoline Stations,41.87249,-71.39876,168 Lonsdale Ave,Pawtucket,RI,02860,440070161004,281,3
22q-222@62k-jhy-bp9,,Spring House Chinese Restaurant,Restaurants and Other Eating Places,41.874553,-71.39668,178 Mineral Spring Ave,Pawtucket,RI,02860,440070161004,279,4
225-222@62k-jhy-c89,,Frank's Auto,"Automotive Parts, Accessories, and Tire Stores",41.872821,-71.394555,5 Quincy Ave,Pawtucket,RI,02860,440070161004,163,5
zzz-222@62k-jhr-94v,,Fairlawn Veterans Memorial Park,Public Parks and Beaches,41.867823,-71.410452,Fairlawn Veterans Memorial Park,Pawtucket,RI,02860,440070163001,932,1
zzw-222@62k-jhr-g49,,Dunkin',Restaurants and Other Eating Places,41.858314,-71.410149,1 Colfax St,Pawtucket,RI,02860,440070163001,562,2
zzw-222@62k-jbc-7h5,,Dunkin',Restaurants and Other Eating Places,41.871053,-71.413409,750 Mineral Spring Ave,Pawtucket,RI,02860,440070163001,534,3
zzw-223@62k-jbc-8jv,,Papa John's,Restaurants and Other Eating Places,41.870897,-71.413267,379 Smithfield Ave,Pawtucket,RI,02860,440070163001,415,4
223-222@62k-jhr-6x5,,Amanda's Kitchen,Restaurants and Other Eating Places,41.860334,-71.411501,54 Smithfield Ave,Pawtucket,RI,02860,440070163001,263,5
22d-222@62k-jb5-sdv,,Douglas Maiko Hypnosis Center,Outpatient Care Centers,41.864392,-71.417699,165 Rome St,Pawtucket,RI,02860,440070163002,94,1
228-222@62k-jhr-6x5,,Jette Payroll Solutions,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",41.860339,-71.411864,48 Power Rd,Pawtucket,RI,02860,440070163002,56,2
zzw-223@62k-jb5-wtv,,Mje Fabric & Beauty Supply,Health and Personal Care Stores,41.869753,-71.419577,954 Mineral Spring Ave,Pawtucket,RI,02860,440070163003,169,1
zzw-222@62k-jb5-wtv,,The Phone Hub,Electronic and Precision Equipment Repair and Maintenance,41.869741,-71.419608,952 Mineral Spring Ave,Pawtucket,RI,02860,440070163003,,2
zzw-224@62k-jb5-wtv,,Devi's threading,Personal Care Services,41.869733,-71.419608,958 Mineral Spring Ave Unit 4,Pawtucket,RI,02860,440070163003,,3
zzw-225@62k-jb5-wtv,,Angelo Hair Stylist,Personal Care Services,41.869712,-71.41969,962 Mineral Spring Ave,Pawtucket,RI,02860,440070163003,,4
22p-223@62k-jhr-wff,,Mamajuana Restaurant RI,Restaurants and Other Eating Places,41.866861,-71.398621,904 Main St,Pawtucket,RI,02860,440070164001,527,1
228-223@62k-jhr-z4v,,Elizabeth Baldwin School,Elementary and Secondary Schools,41.86852,-71.396333,50 Whitman St,Pawtucket,RI,02860,440070164001,469,2
228-222@62k-jhr-z4v,228-223@62k-jhr-z4v,Children's Friend Elizabeth Baldwi,Child Day Care Services,41.868203,-71.396299,50 Whitman St,Pawtucket,RI,02860,440070164001,382,3
zzz-222@62k-jhr-nbk,,Payne Park,Public Parks and Beaches,41.869164,-71.391545,Payne Park,Pawtucket,RI,02860,440070164001,366,4
